Collection,Dataset,Clustering Method,Label,Embedding,Original Dimensions,Embedding Dimensions,CF,NCA Score,R,AR,FM,MI,NMI,AMI,A
uci,wdbc,kmeans,0,SentenceTransformer,569 x 30,569 x 384,"cf: [[138  74]
 [ 15 342]] ",nca: 0.6089265895037261 ,r: 0.7356370207183346 ,ar: 0.46407410993954246 ,fm: 0.7692994402970962 ,mi: 0.23178520736573432 ,nmi: 0.37310366197380634 ,ami: 0.37221214769788113 ,a: 0.843585237258348 
uci,wdbc,agglomerative,0,SentenceTransformer,569 x 30,569 x 384,"cf: [[109 103]
 [353   4]] ",nca: 0.4746445748110566 ,r: 0.6811307210574519 ,ar: 0.34619805386577496 ,fm: 0.7464387657075691 ,mi: 0.18671132551398842 ,nmi: 0.32650452227692855 ,ami: 0.32546239853752484 ,a: 0.19859402460456943 
uci,wdbc,spectral,0,SentenceTransformer,569 x 30,569 x 384,"cf: [[ 95 117]
 [352   5]] ",nca: 0.5378811902119338 ,r: 0.7097700438129657 ,ar: 0.4073467946363591 ,fm: 0.761549847499116 ,mi: 0.21726495938216459 ,nmi: 0.3682272060235231 ,ami: 0.36728037908326533 ,a: 0.1757469244288225 
uci,wdbc,gaussianmixture,0,SentenceTransformer,569 x 30,569 x 384,"cf: [[135  77]
 [  9 348]] ",nca: 0.6115823687965753 ,r: 0.7429515582068863 ,ar: 0.47788752960833186 ,fm: 0.7794054873790294 ,mi: 0.2477251098237751 ,nmi: 0.4041175521713089 ,ami: 0.4032585745455758 ,a: 0.8488576449912126 
uci,wdbc,hdbscan,0,SentenceTransformer,569 x 30,569 x 384,"cf: [[ 0  3  5 ...  3  2 74]
 [ 4  3  0 ...  2  3 98]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]] ",nca: nan ,r: 0.4743929305180821 ,ar: -0.0003039897517697043 ,fm: 0.2278466993842242 ,mi: 0.3087679538199971 ,nmi: 0.14552858879283606 ,ami: 0.10806725035283976 ,a: 0.005272407732864675 
uci,wdbc,kmodes,0,SentenceTransformer,569 x 30,569 x 384,"cf: [[211   1]
 [357   0]] ",nca: 0.004716981132075526 ,r: 0.5325503106512537 ,ar: 0.0024029438603797937 ,fm: 0.7286320582479846 ,mi: 0.001737745373025611 ,nmi: 0.005162477750374118 ,ami: 0.0017162457084779485 ,a: 0.37082601054481545 
uci,wdbc,birch,0,SentenceTransformer,569 x 30,569 x 384,"cf: [[ 54 158]
 [328  29]] ",nca: 0.6640505258707257 ,r: 0.7503774845912028 ,ar: 0.49706577001364305 ,fm: 0.7711278140093266 ,mi: 0.24500389315448756 ,nmi: 0.3788136677838571 ,ami: 0.3779656524669582 ,a: 0.14586994727592267 
uci,wdbc,minibatchkmeans,0,SentenceTransformer,569 x 30,569 x 384,"cf: [[150  62]
 [ 21 336]] ",nca: 0.648723640399556 ,r: 0.7503774845912028 ,ar: 0.49572229637052384 ,fm: 0.7759141004836849 ,mi: 0.24578134157115253 ,nmi: 0.38656209056545243 ,ami: 0.3857100198509247 ,a: 0.8541300527240774 
uci,wdbc,kmedoids,0,SentenceTransformer,569 x 30,569 x 384,"cf: [[191  21]
 [191 166]] ",nca: 0.3659293906241743 ,r: 0.531646822941162 ,ar: 0.05637180171829443 ,fm: 0.5703241678581681 ,mi: 0.07951742078340167 ,nmi: 0.12294615171963429 ,ami: 0.12174883771172063 ,a: 0.6274165202108963 
uci,wdbc,latentdirichletallocation,0,SentenceTransformer,569 x 30,569 x 384,"cf: [[ 76 136]
 [201 156]] ",nca: 0.20453464404629784 ,r: 0.516176142973836 ,ar: 0.03241747069275951 ,fm: 0.5310345391360026 ,mi: 0.01977797045434021 ,nmi: 0.029233222124646345 ,ami: 0.02796706130021918 ,a: 0.4077328646748682 
uci,wdbc,spectralcoclustering,0,SentenceTransformer,569 x 30,569 x 384,"cf: [[ 72 140]
 [243 114]] ",nca: 0.34104962739812894 ,r: 0.5591598801950544 ,ar: 0.11777517624496055 ,fm: 0.5748851977104584 ,mi: 0.055654079477127694 ,nmi: 0.08259083450944799 ,ami: 0.08138940670064042 ,a: 0.3268892794376098 
uci,wdbc,bayesiangaussianmixture,0,SentenceTransformer,569 x 30,569 x 384,"cf: [[ 78 134]
 [348   9]] ",nca: 0.6068653876644996 ,r: 0.7405010025000619 ,ar: 0.47279172246330614 ,fm: 0.7777002736436867 ,mi: 0.2448459839840414 ,nmi: 0.40004410467024154 ,ami: 0.3991778827207484 ,a: 0.15289982425307558 
uci,wdbc,genie,0,DistilBERT,569 x 30,569 x 768,"cf: [[146  66]
 [ 17 340]] ",nca: 0.6410601976639712 ,r: 0.7503774845912028 ,ar: 0.4949710374326675 ,fm: 0.7786143545551808 ,mi: 0.24778427722647864 ,nmi: 0.3935349090518859 ,ami: 0.39268413690053555 ,a: 0.8541300527240774 
uci,wdbc,kmeans,0,DistilBERT,569 x 30,569 x 768,"cf: [[159  53]
 [ 23 334]] ",nca: 0.6855742296918768 ,r: 0.7681378251936929 ,ar: 0.5324799920924561 ,fm: 0.7887515963087232 ,mi: 0.267309538898857 ,nmi: 0.41537368926803764 ,ami: 0.41457152691676635 ,a: 0.8664323374340949 
uci,wdbc,agglomerative,0,DistilBERT,569 x 30,569 x 768,"cf: [[ 66 146]
 [340  17]] ",nca: 0.6410601976639712 ,r: 0.7503774845912028 ,ar: 0.4949710374326675 ,fm: 0.7786143545551808 ,mi: 0.24778427722647864 ,nmi: 0.3935349090518859 ,ami: 0.39268413690053555 ,a: 0.14586994727592267 
uci,wdbc,spectral,0,DistilBERT,569 x 30,569 x 768,"cf: [[152  60]
 [ 20 337]] ",nca: 0.6609587231118863 ,r: 0.757914799871284 ,ar: 0.51103632581686 ,fm: 0.7823928543115595 ,mi: 0.25536266282801634 ,nmi: 0.40116541717534066 ,ami: 0.40033460995868075 ,a: 0.859402460456942 
uci,wdbc,gaussianmixture,0,DistilBERT,569 x 30,569 x 768,"cf: [[160  52]
 [ 23 334]] ",nca: 0.6902912108239523 ,r: 0.7707245228842298 ,ar: 0.5377702036696559 ,fm: 0.7908460252467227 ,mi: 0.27058129091900646 ,nmi: 0.4200273112345067 ,ami: 0.41923236004452796 ,a: 0.8681898066783831 
uci,wdbc,hdbscan,0,DistilBERT,569 x 30,569 x 768,"cf: [[  2   1   3 ...   2   2  77]
 [  2   3   0 ...   0   0 115]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]] ",nca: nan ,r: 0.4756243966434813 ,ar: -0.00045489690758143014 ,fm: 0.2506800556710584 ,mi: 0.30626483248531666 ,nmi: 0.14686667894778724 ,ami: 0.10769025661535564 ,a: 0.008787346221441126 
uci,wdbc,kmodes,0,DistilBERT,569 x 30,569 x 768,"cf: [[212   0]
 [356   1]] ",nca: 0.0028011204481792618 ,r: 0.5307557117750439 ,ar: -0.0014269582588249756 ,fm: 0.7273992645997662 ,mi: 0.0008201533783127237 ,nmi: 0.0024365040086751547 ,ami: -0.0010191711210056082 ,a: 0.37434094903339193 
uci,wdbc,birch,0,DistilBERT,569 x 30,569 x 768,"cf: [[ 65 147]
 [340  17]] ",nca: 0.6457771787960467 ,r: 0.7528775464739226 ,ar: 0.5001249497328163 ,fm: 0.7804993666607464 ,mi: 0.25079533565357587 ,nmi: 0.39781283038581977 ,ami: 0.396969145183268 ,a: 0.14411247803163443 
uci,wdbc,minibatchkmeans,0,DistilBERT,569 x 30,569 x 768,"cf: [[159  53]
 [ 23 334]] ",nca: 0.6855742296918768 ,r: 0.7681378251936929 ,ar: 0.5324799920924561 ,fm: 0.7887515963087232 ,mi: 0.267309538898857 ,nmi: 0.41537368926803764 ,ami: 0.41457152691676635 ,a: 0.8664323374340949 
uci,wdbc,kmedoids,0,DistilBERT,569 x 30,569 x 768,"cf: [[ 51 161]
 [333  24]] ",nca: 0.6922070715078483 ,r: 0.7707245228842298 ,ar: 0.5379168853883961 ,fm: 0.790320637223558 ,mi: 0.27051210190190667 ,nmi: 0.4190757969540671 ,ami: 0.4182811644625518 ,a: 0.13181019332161686 
uci,wdbc,latentdirichletallocation,0,DistilBERT,569 x 30,569 x 768,"cf: [[170  42]
 [ 25 332]] ",nca: 0.7318587812483486 ,r: 0.7918636599915839 ,ar: 0.5811457327914527 ,fm: 0.8074416059488113 ,mi: 0.2981686891169488 ,nmi: 0.4576189961194446 ,ami: 0.4568840899704989 ,a: 0.8822495606326889 
uci,wdbc,spectralcoclustering,0,DistilBERT,569 x 30,569 x 768,"cf: [[164  48]
 [ 24 333]] ",nca: 0.7063580149040749 ,r: 0.7785588752196837 ,ar: 0.5539133404759147 ,fm: 0.7967549900387768 ,mi: 0.28056737352437056 ,nmi: 0.4333820163689918 ,ami: 0.4326092513555533 ,a: 0.8734622144112478 
uci,wdbc,bayesiangaussianmixture,0,DistilBERT,569 x 30,569 x 768,"cf: [[ 52 160]
 [334  23]] ",nca: 0.6902912108239523 ,r: 0.7707245228842298 ,ar: 0.5377702036696559 ,fm: 0.7908460252467227 ,mi: 0.27058129091900646 ,nmi: 0.4200273112345067 ,ami: 0.41923236004452796 ,a: 0.13181019332161686 
uci,wdbc,genie,0,Doc2Vec,569 x 30,569 x 50,"cf: [[ 63 149]
 [113 244]] ",nca: 0.019356799323503093 ,r: 0.5022525310032426 ,ar: -0.004647717894807352 ,fm: 0.5493518854604881 ,mi: 0.00020562378791941227 ,nmi: 0.0003215716834809318 ,ami: -0.0010590149021525283 ,a: 0.539543057996485 
uci,wdbc,kmeans,0,Doc2Vec,569 x 30,569 x 50,"cf: [[ 89 123]
 [158 199]] ",nca: 0.02276571005760797 ,r: 0.49919552464169903 ,ar: -0.0026016895443202025 ,fm: 0.5183473229192491 ,mi: 0.00024687844477511156 ,nmi: 0.0003671734047021864 ,ami: -0.0009448445953375303 ,a: 0.5061511423550088 
uci,wdbc,agglomerative,0,Doc2Vec,569 x 30,569 x 50,"cf: [[134  78]
 [227 130]] ",nca: 0.003778870038581461 ,r: 0.5017203396123666 ,ar: -0.0010369250435015786 ,fm: 0.5330039963076353 ,mi: 7.193952116846258e-06 ,nmi: 1.0925892137177231e-05 ,ami: -0.0013297070135427974 ,a: 0.46397188049209137 
uci,wdbc,spectral,0,Doc2Vec,569 x 30,569 x 50,"cf: [[131  81]
 [206 151]] ",nca: 0.0408937159769569 ,r: 0.4991583950097775 ,ar: -0.0037385595371204642 ,fm: 0.5220738689471826 ,mi: 0.0008118838915294191 ,nmi: 0.0012150866306315908 ,ami: -0.00010417166783470684 ,a: 0.4956063268892794 
uci,wdbc,gaussianmixture,0,Doc2Vec,569 x 30,569 x 50,"cf: [[ 82 130]
 [150 207]] ",nca: 0.033375614396702113 ,r: 0.49924503081759447 ,ar: -0.003564932386188598 ,fm: 0.5221565596832982 ,mi: 0.0005404676485390447 ,nmi: 0.0008088779946004019 ,ami: -0.000510916849929837 ,a: 0.507908611599297 
uci,wdbc,hdbscan,0,Doc2Vec,569 x 30,569 x 50,"cf: [[  1   1   2 ...   1   0  67]
 [  2   3   3 ...   1   2 102]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]] ",nca: nan ,r: 0.4721465877868264 ,ar: -0.0043776996566303565 ,fm: 0.221164787233979 ,mi: 0.08168994307214689 ,nmi: 0.03880921973263766 ,ami: -0.0019586404376705714 ,a: 0.007029876977152899 
uci,wdbc,kmodes,0,Doc2Vec,569 x 30,569 x 50,"cf: [[212   0]
 [356   1]] ",nca: 0.0028011204481792618 ,r: 0.5307557117750439 ,ar: -0.0014269582588249756 ,fm: 0.7273992645997662 ,mi: 0.0008201533783127237 ,nmi: 0.0024365040086751547 ,ami: -0.0010191711210056082 ,a: 0.37434094903339193 
uci,wdbc,birch,0,Doc2Vec,569 x 30,569 x 50,"cf: [[139  73]
 [206 151]] ",nca: 0.07862956503356067 ,r: 0.4993069135374638 ,ar: -0.004153467741870376 ,fm: 0.5247193523959574 ,mi: 0.0030503079779310716 ,nmi: 0.0045845882572552185 ,ami: 0.003264118450134678 ,a: 0.5096660808435852 
uci,wdbc,minibatchkmeans,0,Doc2Vec,569 x 30,569 x 50,"cf: [[111 101]
 [196 161]] ",nca: 0.025434702182759894 ,r: 0.500086635807817 ,ar: -0.00011190209164610126 ,fm: 0.5166865880391003 ,mi: 0.00030419106454038225 ,nmi: 0.000450542310302322 ,ami: -0.0008558783836309018 ,a: 0.4780316344463972 
uci,wdbc,kmedoids,0,Doc2Vec,569 x 30,569 x 50,"cf: [[101 111]
 [181 176]] ",nca: 0.030587706780825563 ,r: 0.499467808609124 ,ar: -0.0009577442505871901 ,fm: 0.5146817150302291 ,mi: 0.0004375801353084241 ,nmi: 0.0006466263900868506 ,ami: -0.0006565186029832513 ,a: 0.4868189806678383 
uci,wdbc,latentdirichletallocation,0,Doc2Vec,569 x 30,569 x 50,"cf: [[ 99 113]
 [161 196]] ",nca: 0.016000739918609064 ,r: 0.49980197529641823 ,ar: -0.0007550976379897006 ,fm: 0.5166748880380273 ,mi: 0.00012054255912602452 ,nmi: 0.00017861452002256874 ,ami: -0.001128731787104874 ,a: 0.5184534270650264 
uci,wdbc,spectralcoclustering,0,Doc2Vec,569 x 30,569 x 50,"cf: [[ 91 121]
 [146 211]] ",nca: 0.020281697584694225 ,r: 0.5010148766058565 ,ar: 0.00037435731886961135 ,fm: 0.522460830696343 ,mi: 0.00019761617906949303 ,nmi: 0.00029506836468028467 ,ami: -0.0010222904063408843 ,a: 0.5307557117750439 
uci,wdbc,bayesiangaussianmixture,0,Doc2Vec,569 x 30,569 x 50,"cf: [[ 59 153]
 [ 88 269]] ",nca: 0.03180328735267679 ,r: 0.5108294759771281 ,ar: 0.007063880160689596 ,fm: 0.5753657728553653 ,mi: 0.0006131491438843284 ,nmi: 0.0009956643808147632 ,ami: -0.0004377266423195386 ,a: 0.5764499121265377 
uci,wdbc,genie,0,Base,569 x 30,569 x 30,"cf: [[206   6]
 [ 97 260]] ",nca: 0.6999894297341578 ,r: 0.7029753211713161 ,ar: 0.40585755726286726 ,fm: 0.712740808861474 ,mi: 0.27603898251617054 ,nmi: 0.40853876069480044 ,ami: 0.40776630267737507 ,a: 0.8189806678383128 
uci,wdbc,kmeans,0,Base,569 x 30,569 x 30,"cf: [[206   6]
 [ 97 260]] ",nca: 0.6999894297341578 ,r: 0.7029753211713161 ,ar: 0.40585755726286726 ,fm: 0.712740808861474 ,mi: 0.27603898251617054 ,nmi: 0.40853876069480044 ,ami: 0.40776630267737507 ,a: 0.8189806678383128 
uci,wdbc,agglomerative,0,Base,569 x 30,569 x 30,"cf: [[206   6]
 [ 97 260]] ",nca: 0.6999894297341578 ,r: 0.7029753211713161 ,ar: 0.40585755726286726 ,fm: 0.712740808861474 ,mi: 0.27603898251617054 ,nmi: 0.40853876069480044 ,ami: 0.40776630267737507 ,a: 0.8189806678383128 
uci,wdbc,spectral,0,Base,569 x 30,569 x 30,"cf: [[206   6]
 [ 97 260]] ",nca: 0.6999894297341578 ,r: 0.7029753211713161 ,ar: 0.40585755726286726 ,fm: 0.712740808861474 ,mi: 0.27603898251617054 ,nmi: 0.40853876069480044 ,ami: 0.40776630267737507 ,a: 0.8189806678383128 
uci,wdbc,gaussianmixture,0,Base,569 x 30,569 x 30,"cf: [[206   6]
 [ 97 260]] ",nca: 0.6999894297341578 ,r: 0.7029753211713161 ,ar: 0.40585755726286726 ,fm: 0.712740808861474 ,mi: 0.27603898251617054 ,nmi: 0.40853876069480044 ,ami: 0.40776630267737507 ,a: 0.8189806678383128 
uci,wdbc,hdbscan,0,Base,569 x 30,569 x 30,"cf: [[10  2  0 ...  0  1 32]
 [ 0  8  7 ...  4  3 48]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]] ",nca: nan ,r: 0.4772209708161093 ,ar: 0.013233259586084746 ,fm: 0.15295889486204522 ,mi: 0.4673471121252707 ,nmi: 0.19556521449060413 ,ami: 0.16420891087227107 ,a: 0.03163444639718805 
uci,wdbc,kmodes,0,Base,569 x 30,569 x 30,"cf: [[211   1]
 [357   0]] ",nca: 0.004716981132075526 ,r: 0.5325503106512537 ,ar: 0.0024029438603797937 ,fm: 0.7286320582479846 ,mi: 0.001737745373025611 ,nmi: 0.005162477750374118 ,ami: 0.0017162457084779485 ,a: 0.37082601054481545 
uci,wdbc,birch,0,Base,569 x 30,569 x 30,"cf: [[206   6]
 [ 97 260]] ",nca: 0.6999894297341578 ,r: 0.7029753211713161 ,ar: 0.40585755726286726 ,fm: 0.712740808861474 ,mi: 0.27603898251617054 ,nmi: 0.40853876069480044 ,ami: 0.40776630267737507 ,a: 0.8189806678383128 
uci,wdbc,minibatchkmeans,0,Base,569 x 30,569 x 30,"cf: [[206   6]
 [ 97 260]] ",nca: 0.6999894297341578 ,r: 0.7029753211713161 ,ar: 0.40585755726286726 ,fm: 0.712740808861474 ,mi: 0.27603898251617054 ,nmi: 0.40853876069480044 ,ami: 0.40776630267737507 ,a: 0.8189806678383128 
uci,wdbc,kmedoids,0,Base,569 x 30,569 x 30,"cf: [[  6 206]
 [260  97]] ",nca: 0.6999894297341578 ,r: 0.7029753211713161 ,ar: 0.40585755726286726 ,fm: 0.712740808861474 ,mi: 0.27603898251617054 ,nmi: 0.40853876069480044 ,ami: 0.40776630267737507 ,a: 0.18101933216168717 
uci,wdbc,latentdirichletallocation,0,Base,569 x 30,569 x 30,"cf: [[ 15 197]
 [304  53]] ",nca: 0.7807858992653665 ,r: 0.7891779499492562 ,ar: 0.5780094635149148 ,fm: 0.7971559339400216 ,mi: 0.32701685705066486 ,nmi: 0.4858756656528307 ,ami: 0.4852015581191214 ,a: 0.1195079086115993 
uci,wdbc,spectralcoclustering,0,Base,569 x 30,569 x 30,"cf: [[206   6]
 [ 97 260]] ",nca: 0.6999894297341578 ,r: 0.7029753211713161 ,ar: 0.40585755726286726 ,fm: 0.712740808861474 ,mi: 0.27603898251617054 ,nmi: 0.40853876069480044 ,ami: 0.40776630267737507 ,a: 0.8189806678383128 
uci,wdbc,bayesiangaussianmixture,0,Base,569 x 30,569 x 30,"cf: [[206   6]
 [ 97 260]] ",nca: 0.6999894297341578 ,r: 0.7029753211713161 ,ar: 0.40585755726286726 ,fm: 0.712740808861474 ,mi: 0.27603898251617054 ,nmi: 0.40853876069480044 ,ami: 0.40776630267737507 ,a: 0.8189806678383128 
uci,wine,genie,0,TFIDF,178 x 13,178 x 500,"cf: [[47 12  0]
 [ 9 32 30]
 [40  2  6]] ",nca: 0.22962918755470674 ,r: 0.6363232400177744 ,ar: 0.21962116515053917 ,fm: 0.5054803618395156 ,mi: 0.29885150853127695 ,nmi: 0.28571296377030486 ,ami: 0.27780321456869694 ,a: 0.47752808988764045 
uci,wine,kmeans,0,TFIDF,178 x 13,178 x 500,"cf: [[21 31  7]
 [11  9 51]
 [28 18  2]] ",nca: 0.4135334606509111 ,r: 0.6617152288452993 ,ar: 0.2394607964177176 ,fm: 0.49333484001944927 ,mi: 0.24655862482146612 ,nmi: 0.22573212680452975 ,ami: 0.21755503180063135 ,a: 0.1797752808988764 
uci,wine,agglomerative,0,TFIDF,178 x 13,178 x 500,"cf: [[26 19 14]
 [40 30  1]
 [26  4 18]] ",nca: 0.13020708999761277 ,r: 0.5655430711610487 ,ar: 0.06223523647737237 ,fm: 0.4013998957201582 ,mi: 0.1178382293808947 ,nmi: 0.11220961094290022 ,ami: 0.10241722667592312 ,a: 0.4157303370786517 
uci,wine,spectral,0,TFIDF,178 x 13,178 x 500,"cf: [[33 18  8]
 [ 9 11 51]
 [18 28  2]] ",nca: 0.43048261319328396 ,r: 0.663175268202882 ,ar: 0.2428483427334349 ,fm: 0.49566406763086396 ,mi: 0.24648091860361152 ,nmi: 0.225690503882039 ,ami: 0.21751179613419028 ,a: 0.25842696629213485 
uci,wine,gaussianmixture,0,TFIDF,178 x 13,178 x 500,"cf: [[ 6 37 16]
 [52  8 11]
 [ 2 21 25]] ",nca: 0.4401731717991566 ,r: 0.6747921030914746 ,ar: 0.27048003215424404 ,fm: 0.5151129147672613 ,mi: 0.2733620051081464 ,nmi: 0.2507974520071025 ,ami: 0.24286681826512557 ,a: 0.21910112359550563 
uci,wine,hdbscan,0,TFIDF,178 x 13,178 x 500,"cf: [[ 0  0  0 58  1]
 [ 0  1  0 59 11]
 [ 2  3  3 19 21]
 [ 0  0  0  0  0]
 [ 0  0  0  0  0]] ",nca: nan ,r: 0.5284707674728623 ,ar: 0.12336047875326224 ,fm: 0.5292677185859032 ,mi: 0.16795647191199672 ,nmi: 0.18572607945290087 ,ami: 0.16051431512904923 ,a: 0.02247191011235955 
uci,wine,kmodes,0,TFIDF,178 x 13,178 x 500,"cf: [[58  0  1]
 [71  0  0]
 [47  1  0]] ",nca: 0.018891242937853048 ,r: 0.3470450073001968 ,ar: 0.00277324863465752 ,fm: 0.5763786865871665 ,mi: 0.013609904513063369 ,nmi: 0.023558095862977243 ,ami: 0.0023761755003851833 ,a: 0.3258426966292135 
uci,wine,birch,0,TFIDF,178 x 13,178 x 500,"cf: [[ 2 17 40]
 [30 41  0]
 [27  5 16]] ",nca: 0.40896544521365485 ,r: 0.6685075858566623 ,ar: 0.25511048124862 ,fm: 0.5040221036439831 ,mi: 0.3320091651307155 ,nmi: 0.30410933479489466 ,ami: 0.2967561586270937 ,a: 0.33146067415730335 
uci,wine,minibatchkmeans,0,TFIDF,178 x 13,178 x 500,"cf: [[ 9 38 12]
 [52 10  9]
 [ 4 19 25]] ",nca: 0.448647748070343 ,r: 0.6653335872532216 ,ar: 0.25219556498852735 ,fm: 0.5049765347259414 ,mi: 0.2370612073750804 ,nmi: 0.21835096319207256 ,ami: 0.21004064735775346 ,a: 0.24719101123595505 
uci,wine,kmedoids,0,TFIDF,178 x 13,178 x 500,"cf: [[ 7  3 49]
 [39 28  4]
 [ 4  8 36]] ",nca: 0.2732354579454127 ,r: 0.6681267060242494 ,ar: 0.2769169842164359 ,fm: 0.5341268149531113 ,mi: 0.31390872808432335 ,nmi: 0.295870889851751 ,ami: 0.2881940855288942 ,a: 0.398876404494382 
uci,wine,latentdirichletallocation,0,TFIDF,178 x 13,178 x 500,"cf: [[16 43  0]
 [ 3 68  0]
 [29 19  0]] ",nca: nan ,r: 0.5508791976131531 ,ar: 0.15842265766759947 ,fm: 0.5453381380115043 ,mi: 0.13836528599801368 ,nmi: 0.16581001656147085 ,ami: 0.16006302477452616 ,a: 0.47191011235955055 
uci,wine,spectralcoclustering,0,TFIDF,178 x 13,178 x 500,"cf: [[25 24 10]
 [30  1 40]
 [13 24 11]] ",nca: 0.2435545476247314 ,r: 0.6116295308830064 ,ar: 0.1305164478674638 ,fm: 0.42326846915653266 ,mi: 0.17012605822822827 ,nmi: 0.1563839137707572 ,ami: 0.1474348867765076 ,a: 0.20786516853932585 
uci,wine,bayesiangaussianmixture,0,TFIDF,178 x 13,178 x 500,"cf: [[22 17 20]
 [36 35  0]
 [25  6 17]] ",nca: 0.17638706532983206 ,r: 0.5823017837872151 ,ar: 0.08334860426243128 ,fm: 0.4045719539083639 ,mi: 0.14805935201063034 ,nmi: 0.13878168448351477 ,ami: 0.12944637331899062 ,a: 0.4157303370786517 
uci,wine,genie,0,CountVectorizer,178 x 13,178 x 500,"cf: [[39 12  8]
 [33 21 17]
 [30 13  5]] ",nca: 0.08564345110209282 ,r: 0.5251063289532153 ,ar: -0.0015213499793578058 ,fm: 0.37593552975222017 ,mi: 0.020557903838260186 ,nmi: 0.02000869537259215 ,ami: 0.008936450993972321 ,a: 0.3651685393258427 
uci,wine,kmeans,0,CountVectorizer,178 x 13,178 x 500,"cf: [[21 12 26]
 [37 22 12]
 [ 9 13 26]] ",nca: 0.13309162886926074 ,r: 0.5793817050720498 ,ar: 0.059359763168483064 ,fm: 0.37678748459321004 ,mi: 0.06851119776641143 ,nmi: 0.06305051735410667 ,ami: 0.05309846301174346 ,a: 0.38764044943820225 
uci,wine,agglomerative,0,CountVectorizer,178 x 13,178 x 500,"cf: [[16 12 31]
 [40 22  9]
 [17 13 18]] ",nca: 0.17981867191851675 ,r: 0.5838253031168666 ,ar: 0.07160348869008824 ,fm: 0.3864894360149848 ,mi: 0.07388409009566813 ,nmi: 0.06814071872918534 ,ami: 0.058219850422706804 ,a: 0.3146067415730337 
uci,wine,spectral,0,CountVectorizer,178 x 13,178 x 500,"cf: [[26 12 21]
 [11 21 39]
 [26 13  9]] ",nca: 0.14717613591151424 ,r: 0.5831905033961785 ,ar: 0.06899108995017257 ,fm: 0.38393711776778805 ,mi: 0.07590707500835252 ,nmi: 0.0699379904816234 ,ami: 0.06004643629919253 ,a: 0.3146067415730337 
uci,wine,gaussianmixture,0,CountVectorizer,178 x 13,178 x 500,"cf: [[15 12 32]
 [37 21 13]
 [10 13 25]] ",nca: 0.1671664876263229 ,r: 0.5824922237034216 ,ar: 0.0677312377204842 ,fm: 0.3833103791347933 ,mi: 0.07297126641879986 ,nmi: 0.06725152221311806 ,ami: 0.05732845693522232 ,a: 0.34269662921348315 
